Gd,Co,Fe,Ce,Pt
126.7332,386.1117,656.4726,334.4938,711.5119
122.9576,410.1632,550.3348,325.9805,747.5393
107.882,366.1825,544.1937,320.9122,766.3898
123.7514,371.6443,542.9432,397.5327,757.161
117.1666,340.0209,475.8176,384.8739,740.2072
160.3677,331.0624,488.6653,396.4831,654.9812
121.5431,306.6122,409.3354,434.5829,747.8774
158.5397,279.9666,415.0065,500.0073,743.3703
162.4067,261.5449,399.5098,481.3333,702.8195
164.8738,272.4717,336.9989,491.5211,726.1437
147.6276,212.9655,337.8279,531.6423,723.4931
132.5045,208.479,317.2111,563.6212,724.8392
127.2153,42.6692,69.28679,580.9911,827.1335
198.0448,40.12984,80.93008,559.0239,745.3194
152.5515,43.18243,68.4878,564.0751,757.5089
131.2302,53.88171,62.75953,545.2852,737.5233
155.142,46.62087,70.47614,562.3568,812.6619
175.3708,39.06247,65.4557,617.4044,778.4504
151.4767,28.26807,70.59563,578.1702,783.6371
169.4192,43.37153,52.99852,549.1085,791.1885
173.8703,45.73606,77.31502,574.1912,763.6332
188.6346,40.43782,79.62683,578.1846,825.6385
185.3094,56.26112,78.76455,579.8778,740.5196
206.1406,61.88302,84.57967,590.9518,768.9711
190.0765,42.90585,87.46777,622.431,827.5509
145.5107,45.33108,74.29013,579.4003,714.5527
193.5607,34.22736,68.57825,609.0654,795.2491
203.3202,41.56518,79.00448,619.6248,797.8293
170.8924,46.80083,91.03609,625.2285,731.1635
187.6034,54.67274,77.46026,618.3248,744.8257
185.2355,56.46325,74.87516,595.9899,753.8589
194.6945,36.78108,83.71773,629.6144,820.434
201.291,59.7658,80.33003,567.4933,759.6598
210.9215,41.57409,74.64478,640.7322,733.8373
200.062,63.34176,83.93475,577.0761,746.0471
140.3275,45.39699,76.07857,673.4359,804.3116
171.8066,57.34307,83.55828,607.405,785.3893
210.6251,34.90381,91.5563,589.0027,739.8644
144.0458,52.50903,76.37828,608.266,743.4039
192.1048,42.3001,85.88898,640.1236,760.7518
139.6865,52.32769,91.17723,614.6737,768.1736
169.0778,64.11019,81.32195,663.7996,772.5124
158.9567,33.77713,88.86353,628.0076,753.2448
149.1362,45.25051,78.3136,631.3801,761.8643
161.6103,50.08749,94.45388,616.4556,698.7746
198.4726,35.57324,98.39497,602.9136,727.4775
208.073,68.56844,90.82115,629.0781,769.3001
185.6549,52.28401,68.84966,571.1432,678.6555
187.6224,56.9448,77.0649,645.0422,723.2433
166.6948,76.48354,106.3531,663.2079,716.3213
194.9774,55.58872,95.83348,657.1393,811.2833
169.6854,72.61974,101.4525,652.926,781.7007
200.8438,63.35956,96.3299,696.4335,804.5347
177.6936,71.17181,119.2525,694.3688,754.9791
222.5723,58.71384,84.54337,673.1786,723.6333
194.5594,50.42626,119.9118,657.5308,714.5624
179.4031,53.89323,101.8588,655.3553,714.0829
213.6458,59.24023,82.12511,658.9517,803.8274
169.4912,50.61126,89.39294,597.1125,756.8587
163.7714,50.83187,80.51743,606.2937,854.2508
192.4888,47.30182,93.05846,581.4102,766.1304
141.9851,64.65143,82.85387,611.3013,778.702
189.1755,46.47176,92.54624,607.6352,774.5821
130.1822,40.6223,93.27161,664.5103,780.2987
152.2198,50.36378,86.35109,622.1845,845.6298
138.4696,61.86095,81.68547,669.3804,769.189
178.0638,52.18263,74.1546,606.7234,812.8129
188.9988,65.15594,107.8821,625.1583,705.9254
174.9633,64.96411,88.67407,631.4186,675.744
167.1777,69.31645,107.4965,671.6489,691.8383
144.5584,73.03091,85.33578,694.0998,676.8699
190.9941,63.83173,105.7426,599.2562,719.3954
172.0934,66.22671,86.78155,630.1996,655.4375
200.3875,54.11564,88.10497,638.1883,715.8419
200.0584,41.59623,77.59379,644.3911,618.3096
187.8222,41.48038,83.20594,669.7358,677.0353
182.4617,44.13925,91.26108,648.7614,682.2833
191.6263,59.3059,91.01498,606.3102,681.2943
199.2496,47.12982,92.53045,619.3723,605.2682
162.6669,63.4912,86.10075,646.3713,696.4462
150.2745,60.45664,95.70654,650.2455,677.6664
207.7489,57.56503,84.2254,648.0118,648.1179
155.3247,49.99902,82.43656,622.8206,680.7916
191.4512,38.23856,61.36819,659.67,710.9451
173.8801,68.02906,81.75473,627.5518,663.4147
185.8381,68.52066,80.72314,636.7952,684.3462
186.4535,46.57595,72.95457,587.5224,651.3607
213.8261,45.82251,91.35382,707.4609,617.8055
198.4049,38.29039,82.04869,628.9171,705.1443
212.7836,52.68941,81.82913,625.5526,632.4825
203.4875,58.52429,91.15114,599.7099,666.8456
212.0835,66.7672,76.07693,641.7939,644.7698
230.4307,63.05195,121.4458,632.3936,642.2332
217.0855,52.28888,113.281,641.0536,628.2402
192.0743,72.49336,103.3914,636.2721,675.4905
233.8817,66.00169,104.0681,602.8915,590.6901
256.7418,56.61992,145.8258,597.9746,695.4749
260.81,73.75934,156.5818,528.2929,698.6473
324.4337,60.79799,173.5632,506.6113,692.8569
345.0836,59.33759,190.2022,544.9727,650.4772
369.4484,94.71404,241.9637,520.6089,673.9421
388.7474,69.58702,198.0519,488.1652,684.7754
381.9251,110.8247,242.1458,497.116,676.2206
439.2041,89.33318,260.1635,403.802,682.9114
429.9318,72.29689,265.4932,460.2879,675.851
419.9125,107.7764,236.0197,418.2152,695.3102
442.6718,76.47016,230.5172,486.8608,630.2299
442.9983,81.37344,218.2998,408.8326,629.4092
439.398,80.20679,244.7884,455.5867,626.5069
456.1002,96.82356,237.5802,438.1346,639.9022
445.1377,88.99668,305.4023,434.4478,664.9257
499.3642,64.66476,250.7624,392.1953,642.2664
509.8722,78.74987,259.0733,447.7897,672.5168
483.238,77.59418,248.9661,430.2022,679.129
469.9386,99.33228,269.3451,379.8446,629.1515
453.1897,84.56711,275.3696,393.152,640.0413
490.644,85.10962,252.7828,354.9319,716.6228
547.6669,81.71017,291.9566,430.5598,690.4974
484.7263,93.70281,279.987,368.425,698.5475
503.573,97.27916,295.9066,380.1436,690.6749
509.6301,106.5476,316.1479,397.485,651.7073
527.6357,94.27971,300.7521,352.646,719.4192
539.5928,137.0442,257.0963,403.5307,651.6681
404.8986,128.6015,269.042,411.3942,686.4605
542.5688,108.8326,282.416,373.9084,612.5123
533.7037,110.3421,301.811,357.4418,692.3936
534.7595,87.04679,318.2728,410.2769,597.4426
552.0911,108.2516,320.9471,398.716,647.8293
497.2597,93.95228,294.3639,400.3485,671.9455
522.2339,81.51566,297.1619,302.6964,652.7733
464.2097,93.15674,275.5126,344.7491,696.1558
530.9541,62.23801,330.7456,388.7497,738.4205
530.4794,101.3498,302.3474,404.6479,711.8329
520.9863,120.4494,315.0712,379.813,670.317
535.5928,82.94228,330.5004,336.0182,727.772
541.5291,87.94487,321.5032,338.3524,664.4532
552.332,71.04515,358.6542,327.9195,730.1479
586.8531,71.62624,307.3855,365.7797,660.4846
537.6717,83.25376,307.4496,311.068,695.6747
562.0326,115.3333,298.5616,306.8273,674.6464
539.751,100.9753,289.1124,347.1118,706.9588
579.1894,93.5014,324.4547,374.5546,622.0072
581.5251,104.6624,364.3854,311.5859,666.636
594.3485,95.9875,342.3772,303.4966,711.7917
561.6785,90.67899,369.419,300.123,684.7532
577.0202,83.76752,362.3467,310.6699,711.4202
526.2321,112.444,367.0482,322.0378,756.5827
631.6274,98.55006,365.5625,342.6046,715.4969
612.3876,81.36491,357.4758,335.3531,748.8048
634.2804,89.01993,383.8362,314.7892,772.7263
643.8116,122.63,349.4904,309.3466,754.7345
697.9053,88.39735,414.174,257.9994,768.8136
630.0687,115.3127,387.1663,280.3871,707.8427
612.9813,141.1237,386.1131,258.9291,761.1605
619.9363,124.85,402.4627,240.4534,751.3658
589.3864,155.3946,439.1307,225.1797,791.3371
611.1531,215.3866,447.1751,201.455,744.5539
643.2676,210.9732,453.4486,202.18,797.6087
598.21,206.2223,551.8568,146.429,797.5973
558.6488,214.2117,541.8091,149.491,828.2395
614.002,207.5877,522.7146,166.4672,781.343
542.9651,222.6087,546.531,169.0796,780.1401
524.8975,272.7701,577.0688,154.3938,757.0525
555.7335,241.0549,550.5418,174.2523,746.6548
579.9528,241.9731,564.6042,169.1769,783.6949
503.2312,280.7116,564.4147,180.0721,762.0311
591.9855,296.0944,564.9189,169.1904,760.3825
501.5069,278.6389,598.5804,149.9232,752.5784
509.9817,319.3047,595.9451,137.774,787.3338
501.8679,296.5128,596.9847,160.0214,796.7829
502.1027,310.3147,635.581,184.8513,721.718
430.2838,361.5643,601.3533,177.5503,765.9646
416.8181,362.7859,675.2688,187.4894,745.7719
402.1122,302.6756,607.8189,166.4963,710.4895
396.709,333.1859,594.3281,167.2703,767.8683
312.0284,429.5789,669.4524,150.4953,761.8992
291.1069,445.4583,743.455,138.8616,774.6371
306.7043,402.1834,630.7313,181.1744,730.7612
195.0453,439.8933,683.0142,162.5533,754.5702
210.6014,499.0162,691.5369,172.5408,726.1891
201.671,502.1591,674.3098,132.4769,779.0175
195.2919,509.7188,680.5747,128.7541,759.2905
125.305,454.7859,774.9104,133.6897,759.5018
142.3661,501.7576,743.8051,128.945,744.0272
132.483,546.6287,733.7902,134.3494,877.9415
88.8884,505.4834,752.573,141.3671,751.1881
92.44292,497.8741,760.4224,165.2497,735.6747
82.70739,494.0532,712.4693,142.3447,749.0096
82.61765,504.2101,734.5809,164.8905,749.9581
78.72254,546.5151,724.6558,172.203,751.3051
82.06335,537.9022,719.5147,166.3752,736.9911
94.96165,514.5556,774.4237,168.6515,739.702
86.12016,535.4118,665.3054,171.5357,682.8948
71.51797,517.4301,718.6983,180.2554,725.5315
64.78999,485.0047,682.1477,193.3954,692.6414
73.21039,468.4448,726.351,167.9316,775.9332
121.6984,487.557,695.4222,217.5952,732.9581
86.48167,440.4429,710.0651,199.569,771.3787
113.2583,494.9687,691.0107,204.8323,744.4745
98.47533,461.6666,641.9561,255.6435,709.9749
80.87345,445.9138,649.3852,274.0172,759.8466
107.896,451.564,592.0193,271.9718,711.1851
131.8984,400.5227,603.0209,296.099,693.7689
106.2486,381.6614,581.7155,328.6663,731.967
131.1406,399.6986,579.6447,315.9186,711.1032
158.746,353.8123,602.9304,335.6156,768.6325
150.3457,282.7516,508.4329,403.0174,739.7994
114.1499,323.8288,487.7077,396.9833,723.4996
145.1881,303.6375,463.3781,402.5758,711.6798
142.171,267.5725,431.1414,487.7121,714.3071
179.8236,240.7063,426.3851,455.8143,691.8425
178.9935,249.4858,356.7744,487.9323,669.6576
195.4709,58.31315,60.13533,582.8038,817.4385
176.215,47.35986,87.60818,542.7915,758.752
189.9331,48.09936,69.24872,544.8442,777.9871
154.5527,44.0632,63.86169,547.9449,768.3304
180.0257,31.31306,78.859,575.7347,761.0339
133.7975,47.81567,67.816,586.3,839.4106
175.7278,36.06793,75.39616,583.6649,781.9588
164.0002,53.76851,70.62538,555.9946,820.8471
147.6755,38.73776,59.85437,660.1792,766.6761
149.244,44.52555,70.19881,660.2974,818.9889
174.7639,69.58473,68.70255,532.468,790.9767
209.5159,47.17601,45.18374,584.8934,759.8939
179.4778,42.80873,84.28445,674.9658,789.2896
195.0843,66.55273,63.09958,608.852,787.5399
188.0652,51.48739,75.26157,597.8242,803.661
152.1078,57.97689,79.14483,547.369,785.3607
156.0282,56.51171,105.7305,635.7802,805.2556
176.0331,44.48576,65.12955,609.9172,799.1813
165.0075,54.15053,71.59609,613.4658,733.0872
147.3723,29.58707,81.06585,618.6589,753.4427
177.8395,36.86984,97.85314,602.2267,760.8464
166.0791,52.33481,75.27341,602.0947,770.2419
158.1396,51.98293,82.51855,654.5679,739.188
169.4622,62.60952,67.10054,606.2359,711.9684
174.5201,55.39127,90.22399,635.4103,796.2081
185.8723,41.88229,94.02239,625.2247,778.2939
209.4943,56.42059,85.61905,609.5385,774.0682
146.0058,43.5895,75.35936,619.0153,757.6936
166.3299,28.80797,69.45668,599.6415,777.4187
157.5724,57.73747,57.46553,627.6381,799.325
179.3352,56.43703,63.43107,636.2556,789.2004
171.5873,44.35369,104.6416,607.1066,780.4812
142.615,62.03859,71.08882,599.4592,767.8358
171.0372,57.1883,95.68283,611.6964,844.7065
187.1621,48.9057,93.85513,626.15,729.4911
173.8569,54.56363,91.25266,633.2516,730.1461
185.3477,67.14046,90.13367,649.9596,736.7388
189.5067,71.42902,107.6899,676.7082,810.7376
195.9189,78.20387,98.0693,618.6559,759.6389
182.2458,72.11139,95.61211,589.4598,787.1211
176.3337,73.60717,93.98943,664.4786,793.0717
214.7697,49.22997,77.16067,625.4588,763.1705
202.0737,45.24898,86.11272,619.3781,745.7305
180.2732,30.76718,95.19258,665.1147,806.1828
162.3677,60.33246,76.17486,599.2569,718.5443
177.8376,46.93192,73.45415,669.8301,749.4607
187.4786,43.41631,111.0499,630.8109,846.3811
185.999,56.0545,92.16275,681.4365,817.059
190.8055,59.65392,86.73006,648.52,798.2365
163.5409,56.65853,86.95379,616.8856,812.9058
144.9001,63.54279,94.32301,616.7607,706.9434
177.9289,44.96043,67.88598,668.7488,763.7341
153.1725,53.07837,80.11572,650.2367,743.8283
212.9623,60.3712,100.8249,622.4651,746.9738
158.6014,66.72926,91.30193,629.7033,768.8951
169.672,60.82082,113.2135,669.2064,732.0125
186.4298,49.9243,87.30601,643.8222,667.7188
194.7924,74.80578,69.90014,673.1335,677.8721
192.3016,57.29989,98.06039,639.4495,679.202
183.1593,45.88297,80.18517,632.1271,697.1144
192.9113,46.7716,78.00654,601.1602,629.4144
172.1031,50.57462,73.01016,656.59,665.9042
138.6861,67.98027,80.54021,666.3395,625.6999
187.9529,69.12332,63.50248,687.6789,672.2112
197.2466,59.42661,66.54804,606.5772,712.1149
162.7329,37.67615,86.66028,616.379,708.3752
196.323,45.01863,78.71118,588.4336,729.5974
150.3291,63.3229,75.19376,575.6461,634.1229
161.5389,52.89742,78.60881,663.8301,698.082
185.9139,57.62447,61.7018,659.9683,696.9208
169.7383,49.51693,90.1931,603.1249,709.8129
187.8815,48.34719,73.59712,604.5074,721.8226
189.7928,37.80842,106.5694,607.226,727.4568
205.2423,52.25776,107.3975,636.3522,711.8868
198.1769,55.04697,82.79071,653.5816,639.0111
184.726,46.14882,93.63444,631.5807,669.2737
194.9783,55.57975,72.42356,619.5876,633.9144
196.7633,62.28353,110.2511,646.361,636.7238
193.5032,85.61958,117.0911,619.4438,678.6974
246.1889,43.82891,88.01793,578.5831,684.8894
201.6454,56.23933,89.87204,649.4839,598.9592
204.8832,62.37332,119.135,619.1659,594.0471
245.2312,58.1072,104.2049,610.3113,642.7809
306.3192,46.73403,143.6531,627.9009,638.2009
296.6742,58.17582,166.9353,561.9944,690.0224
316.6131,76.39304,151.4185,514.1658,643.5479
335.3485,67.53915,168.2783,521.2574,677.1143
405.2476,90.68742,223.8355,507.9708,725.122
364.2352,102.8993,238.4392,458.1731,659.6628
361.943,95.15311,238.5018,494.6287,627.995
414.0608,70.80122,289.0079,453.9816,629.4835
454.7512,100.5418,237.7226,471.7432,634.5208
511.5703,106.7731,258.5493,436.6041,650.9113
468.6328,78.70312,249.9237,461.2065,685.4987
506.7479,97.06554,231.744,437.5576,676.1953
483.5092,91.58652,304.8806,494.942,642.1391
416.3899,87.9464,263.9702,447.8431,659.8501
490.2524,88.65915,301.4922,454.8514,669.8964
466.7129,63.2442,297.2625,440.5372,643.0996
489.0843,98.88888,256.0323,423.5926,626.989
518.3982,76.67963,254.1341,380.5479,716.2662
560.4299,71.85252,263.623,422.071,728.4352
499.3851,97.42796,245.8889,423.2935,687.954
485.9707,83.88277,301.2775,379.6702,639.5222
476.6363,109.648,269.5834,385.1498,686.9484
516.5164,89.34872,285.0757,361.3287,693.3757
510.4123,106.9721,296.5799,385.5277,685.4708
514.5752,91.9511,250.0406,319.0558,680.4464
539.2436,89.23317,311.1631,365.4678,690.8417
519.9797,91.32047,273.3391,388.271,738.5374
518.1197,93.88148,289.6428,416.3827,671.6481
484.6288,93.7575,306.1153,377.583,676.158
575.783,87.64644,345.7552,362.921,669.7358
597.082,95.16701,313.9811,378.8142,696.8979
530.9232,113.0589,283.9396,383.285,690.0626
529.0314,102.1606,278.3051,406.0453,646.1316
525.6255,97.48985,310.4603,341.0841,643.4704
568.267,124.5776,302.8744,380.3542,692.5421
549.4539,82.16341,306.2502,376.6381,753.8307
508.903,127.4073,315.3668,355.5944,735.2584
556.5521,80.2961,331.3678,366.3055,684.5887
573.9799,76.79842,305.6793,331.8863,733.9124
505.0611,103.2805,276.3907,301.3181,728.2878
535.8118,81.68712,307.2564,316.1958,720.4431
531.9641,97.736,327.2676,326,741.0942
552.2482,104.2365,302.235,319.3302,692.6292
621.5585,96.0006,292.2921,322.2881,740.9752
614.4713,88.98177,371.5816,286.7292,679.6814
595.1448,104.6059,337.0272,309.2281,702.8865
583.0234,101.6916,336.889,345.3909,700.9325
582.7212,102.3576,311.3167,300.8203,624.999
628.7653,96.91534,320.3146,336.4056,695.9938
580.0776,53.78567,323.7654,302.691,658.1145
620.6663,101.7996,347.3794,322.8342,710.4168
620.9727,122.8232,342.4057,322.5621,731.3802
636.4904,116.6669,364.2287,319.9103,773.6791
582.0347,111.7167,310.1073,295.9377,712.1666
601.3721,85.60008,397.3239,287.0882,737.2504
618.5936,123.4136,352.7573,325.567,777.9355
596.5906,137.6697,360.0345,258.3386,770.0471
636.9344,119.7318,373.1591,266.422,748.0728
681.5245,115.085,380.3097,247.6629,765.4339
648.3878,131.5759,371.8768,262.0177,715.0087
655.5986,152.3376,456.7291,203.3549,739.1387
565.7492,227.1447,455.8396,195.5387,789.542
616.316,204.6356,501.1899,178.981,749.317
589.981,240.7453,499.2538,176.5745,729.944
561.3222,216.436,506.1151,182.452,760.0088
613.6982,201.543,565.7887,148.9349,785.163
587.0616,233.2232,568.5966,165.1712,766.87
593.0858,255.3842,531.1782,172.1218,777.5309
518.1113,262.1172,564.9719,168.7983,730.4043
535.5327,269.2959,558.6578,158.6486,756.4934
550.4655,254.8863,551.6692,167.0724,779.6341
556.1962,297.1781,543.6808,153.7791,773.1528
514.5173,287.4446,596.5822,121.4065,786.8367
480.6064,277.1454,589.3061,138.8785,824.8967
474.0916,295.0451,591.2638,144.1068,754.0759
469.1981,319.6295,550.3738,171.7644,788.8711
451.187,319.5386,591.5644,136.537,767.8273
391.8596,337.9561,634.7128,199.4499,799.0948
417.082,397.8922,667.3326,140.2,754.1316
349.6142,377.6489,619.2766,141.7023,743.1296
324.9767,378.909,707.4146,197.9779,741.2079
304.1447,463.5216,751.5867,143.4766,667.5607
286.7764,435.1313,665.1541,156.8479,761.879
221.504,426.6509,629.3951,150.942,779.3849
220.2792,423.7347,727.704,139.0513,782.6407
184.8527,420.9008,681.7951,176.9893,757.739
143.567,445.4044,700.4551,152.0672,782.3724
153.5792,493.7258,712.3066,136.5005,716.4284
107.6256,491.2351,716.9349,151.7485,728.3245
94.07787,542.8484,763.4995,156.4149,768.1358
101.8651,491.5733,727.2233,146.387,750.9131
103.2803,497.2758,805.9769,137.3863,756.211
72.46925,554.4829,723.2405,149.479,761.4965
63.47052,538.5596,802.4907,159.1307,687.0023
103.4778,512.1237,732.1182,123.1293,756.0047
112.1852,482.2764,790.4222,178.4613,732.593
77.17712,569.7692,748.4223,177.8246,693.3495
57.11862,517.7048,658.3675,142.0499,711.0947
83.64019,485.0836,719.8885,165.2654,711.1605
99.34895,498.6249,809.7961,148.1385,665.567
121.539,506.2294,723.8707,184.187,771.4811
101.7542,501.9132,706.5679,170.0593,756.0435
70.15243,435.747,686.5563,222.8648,649.7095
96.15747,467.2099,735.0378,188.6032,710.0638
107.0452,465.2941,651.8835,205.9474,726.6141
82.37012,478.2169,649.3165,255.7332,739.215
77.91932,474.7986,645.6005,189.0751,705.3246
85.31577,476.3852,705.1021,254.7841,698.3624
104.5081,441.4226,609.8541,251.4049,665.5304
102.0843,421.6589,640.7231,272.2801,768.5807
92.88714,456.7046,587.2715,295.9277,690.537
120.4418,372.0667,578.5416,288.4253,705.4796
116.9791,387.5449,555.4816,341.4894,745.9146
120.4015,367.2609,522.8911,348.8537,685.3094
127.1621,397.3885,520.742,418.8528,703.2615
141.4458,327.1909,482.1888,387.0335,711.6244
182.7133,288.027,410.0564,483.6456,701.7579
151.1861,38.42207,63.95405,580.7337,807.392
177.323,37.81199,79.34719,565.2612,810.4839
151.4095,47.77404,60.27979,578.1525,729.0292
195.6702,33.2535,73.75851,473.4814,807.1475
197.0756,45.64661,86.26653,530.118,717.9142
158.6288,48.0718,82.10561,540.4478,780.9452
173.9796,33.39408,64.82058,556.0558,760.1654
153.9619,53.23536,75.46389,594.6649,797.4575
154.2072,51.79376,87.19965,563.4406,784.0642
166.0708,48.04103,71.03101,536.0443,773.053
182.5878,49.12002,79.28332,563.8711,770.9194
171.3179,43.97389,81.6942,630.8214,750.6961
169.7507,45.92153,68.79195,589.9013,754.904
177.075,50.13381,68.97269,597.6573,772.6219
175.4998,55.76762,75.93515,611.439,757.8632
192.4273,25.68498,62.18305,600.655,766.6791
153.1702,62.34335,94.73102,599.8327,731.9896
174.0111,53.6874,82.08315,651.7618,755.469
174.252,60.14249,72.03719,607.0989,737.466
164.8451,51.14039,83.76292,647.5865,758.62
182.8615,53.17884,62.3008,584.6781,703.1831
170.9624,51.42546,71.2726,656.3132,801.5759
152.5008,47.58075,90.82051,648.5892,753.1589
147.2864,44.28514,94.49429,675.7396,783.3581
156.2778,58.82995,83.35179,621.3776,718.6409
163.0007,57.11932,71.25769,603.2428,736.072
156.4849,49.30476,83.7887,639.1295,743.3949
181.6517,42.99055,81.01723,619.7814,758.2219
156.1757,42.0741,74.23915,657.7863,756.3531
147.5065,49.6669,77.27258,625.2667,807.3659
158.1488,62.8357,85.1061,661.977,778.6547
191.1121,52.81138,86.03032,627.6471,752.5071
170.4662,46.67423,87.46963,615.8613,755.0766
